Index,HasCreditCard,IsMale,CreditScore,Tenure,IsFromFrance,Balance,Salary,IsFromGermany,IsFromSpain,NumOfProducts,HasAnyDeposit,IsActiveMember,AgeGroup,Age,Churned
6083,1,1,725,8,0,104149.66,62027.9,1,0,1,1,0,37,40,0
828,1,1,758,1,0,0.0,10643.38,0,1,2,0,1,52,56,0
8785,1,0,638,9,0,144326.09,73979.85,1,0,1,1,0,37,41,1
6699,0,0,725,6,1,0.0,61326.43,0,0,1,0,0,27,31,0
3963,1,1,712,2,1,182888.08,3061.0,0,0,1,1,0,32,33,0
7990,0,1,645,8,1,0.0,96864.36,0,0,2,0,0,37,39,0
380,0,0,687,2,0,0.0,188150.6,0,1,3,0,0,37,39,1
696,1,1,664,6,1,0.0,15304.08,0,0,2,0,1,52,57,0
273,1,0,811,1,0,149297.19,186339.74,1,0,2,1,1,32,34,0
4956,1,1,775,3,0,83501.66,128841.31,1,0,2,1,0,32,33,0
4311,0,1,784,5,1,136712.91,169920.92,0,0,1,1,1,37,38,0
7267,1,0,762,10,0,168920.75,31445.03,0,1,1,1,0,57,60,1
612,1,0,650,6,1,0.0,1002.39,0,0,2,0,0,22,27,0
8594,0,1,610,7,0,115462.02,42581.04,1,0,1,1,1,32,36,0
7936,0,1,582,6,0,0.0,72970.93,0,1,2,0,1,32,33,0
5113,1,0,536,4,0,0.0,136197.65,0,1,1,0,1,27,28,0
5073,0,1,472,8,1,102490.27,181224.56,0,0,1,1,1,27,29,0
2100,1,1,548,6,1,76165.65,133537.53,0,0,1,1,1,52,57,0
7353,0,0,726,4,1,0.0,6787.48,0,0,2,0,0,37,38,0
4184,1,1,486,2,1,0.0,31399.4,0,0,2,0,1,22,26,0
7461,1,1,647,6,0,143138.91,2955.46,1,0,2,1,0,27,30,0
8635,0,1,741,5,1,0.0,40207.06,0,0,1,0,1,37,39,0
9357,1,1,373,7,1,0.0,77786.37,0,0,1,0,0,37,42,1
5560,1,1,850,5,0,119984.07,191535.11,1,0,1,1,0,32,36,1
4372,1,0,563,2,1,183572.84,66006.75,0,0,1,1,1,32,35,1
1313,1,1,542,8,1,65942.26,68093.23,0,0,1,1,1,37,38,1
7324,1,1,742,8,0,0.0,4070.28,0,1,2,0,0,22,24,0
4596,1,1,743,2,0,131935.51,96399.67,1,0,1,1,1,62,65,1
4012,1,1,694,4,0,124067.32,77906.87,1,0,1,1,1,32,33,0
100,0,1,413,9,1,0.0,6534.18,0,0,2,0,0,32,34,0
1720,1,0,760,1,0,0.0,25101.17,0,1,2,0,1,52,57,0
9115,1,1,541,5,1,0.0,124795.84,0,0,2,0,0,32,36,0
451,1,0,494,7,0,174937.64,40084.32,1,0,1,1,0,37,38,0
9236,1,1,462,4,1,176913.52,80587.27,0,0,1,1,0,22,27,0
4338,1,1,850,5,1,0.0,16491.64,0,0,2,0,0,37,38,0
9658,1,1,606,5,1,83161.65,116885.59,0,0,1,1,1,27,32,0
8892,0,1,534,5,0,170600.78,5240.53,0,1,1,1,1,32,34,0
6622,1,1,646,0,1,104129.24,181794.86,0,0,2,1,0,47,50,1
486,1,0,730,0,1,155470.55,53718.28,0,0,1,1,1,32,35,0
2440,1,0,566,6,1,0.0,180702.12,0,0,1,0,0,37,42,1
8819,1,0,677,3,1,0.0,38252.25,0,0,2,0,1,32,37,0
3224,0,1,776,2,0,104349.45,79503.05,0,1,1,1,0,37,39,0
6872,1,0,636,3,0,120568.41,190160.04,1,0,1,1,0,47,48,1
5407,0,0,516,6,1,109387.33,121365.45,0,0,1,1,0,42,47,0
453,0,1,592,7,0,110071.1,43921.36,0,1,1,1,0,27,31,0
6436,1,1,700,4,1,119009.57,141926.43,0,0,1,1,0,22,26,0
6169,1,0,579,10,1,162482.76,18458.2,0,0,1,1,1,22,26,0
8556,1,1,522,1,0,111432.13,168683.57,1,0,1,1,1,22,25,0
3894,0,0,543,5,1,0.0,101905.34,0,0,2,0,0,37,42,0
5632,1,1,632,5,1,147650.68,199674.83,0,0,1,1,1,37,40,0
86,1,0,652,10,0,0.0,114675.75,0,1,2,0,1,72,75,0
8516,0,0,724,0,0,171982.95,167313.07,1,0,2,1,1,32,35,0
7119,1,1,715,8,1,175307.32,187051.23,0,0,1,1,0,27,32,0
3841,0,1,739,1,0,110597.76,160122.66,1,0,1,1,1,57,58,1
7868,1,0,640,3,0,0.0,156260.08,0,1,1,0,1,42,46,0
4671,1,1,637,2,0,138014.4,140298.24,1,0,2,1,0,37,41,0
915,1,1,569,10,1,124525.52,193793.78,0,0,1,1,1,32,35,0
7817,1,1,774,2,0,132193.94,162865.52,1,0,2,1,1,37,42,0
2222,1,0,767,6,0,132253.22,115566.57,1,0,1,1,0,32,35,1
8296,1,1,722,6,1,0.0,111893.09,0,0,2,0,1,37,40,0
3583,1,1,686,4,1,0.0,8816.37,0,0,1,0,0,32,35,0
6137,1,0,780,6,0,145580.61,154598.56,0,1,1,1,1,32,33,0
2295,1,1,591,9,1,131765.72,118782.06,0,0,1,1,0,32,33,0
3720,1,0,850,1,1,124678.35,70916.0,0,0,1,1,0,57,62,1
9823,0,1,808,3,0,124216.93,171442.36,1,0,1,1,1,37,39,0
9968,1,1,623,5,1,118469.38,158590.25,0,0,1,1,1,47,48,0
8802,1,0,510,6,1,191665.21,131312.56,0,0,1,1,1,47,52,1
4529,1,0,714,6,0,152926.6,50899.91,0,1,1,1,1,27,31,0
7377,1,1,704,6,1,166594.78,155823.2,0,0,1,1,1,22,23,0
1201,0,1,772,6,0,99785.28,197238.03,1,0,2,1,0,27,30,0
7330,1,0,501,5,1,0.0,27380.99,0,0,1,0,0,32,34,0
7227,1,0,777,0,0,107362.8,487.3,1,0,1,1,0,42,46,0
3324,1,0,487,1,0,0.0,158750.13,0,1,2,0,0,27,31,0
3530,1,0,623,5,1,0.0,116160.04,0,0,2,0,0,22,24,0
2691,1,1,648,2,0,98795.61,89123.99,0,1,2,1,0,37,42,0
2039,1,1,621,0,1,0.0,133831.37,0,0,1,0,1,42,47,1
5173,1,1,553,2,1,0.0,33877.29,0,0,2,0,0,32,37,0
6897,1,1,596,7,1,0.0,121568.37,0,0,2,0,1,37,42,0
2567,1,0,660,6,0,180520.29,123850.58,1,0,1,1,1,27,29,0
126,1,1,432,9,1,152603.45,110265.24,0,0,1,1,0,37,42,1
1193,1,0,785,4,0,129855.72,170214.82,0,1,2,1,0,57,61,1
5032,1,0,769,7,0,137239.17,71379.92,1,0,1,1,1,32,34,1
906,1,0,672,9,1,0.0,92027.69,0,0,1,0,1,42,45,1
5641,0,0,477,2,0,95675.62,162699.7,1,0,2,1,0,22,24,1
766,1,0,710,2,0,135277.96,142200.15,0,1,1,1,0,22,27,0
7758,0,1,850,6,1,97339.99,88815.25,0,0,1,1,1,37,40,0
929,1,1,520,8,0,133802.29,90304.01,1,0,2,1,1,57,61,0
8913,1,0,623,7,1,148167.83,109470.34,0,0,2,1,1,22,24,0
883,1,1,565,6,1,106192.1,149575.59,0,0,1,1,0,32,36,0
5487,0,0,771,5,0,0.0,92914.67,0,1,2,0,1,37,41,0
9119,1,1,710,6,0,0.0,134188.11,0,1,2,0,1,22,23,0
5239,1,1,723,3,1,124119.54,162198.32,0,0,1,1,0,27,30,0
4108,0,0,601,3,1,92055.36,164652.02,0,0,1,1,1,37,40,1
1504,0,1,710,5,1,158623.14,83499.89,0,0,1,1,0,42,47,1
7232,1,1,555,10,1,139930.18,105720.09,0,0,1,1,1,37,40,0
7580,0,1,601,10,1,127847.86,173245.68,0,0,1,1,0,37,40,0
6508,1,1,742,6,1,160485.16,29023.03,0,0,1,1,0,27,32,0
9382,1,1,765,2,0,91549.78,47139.44,0,1,1,1,1,42,45,0
4962,1,1,689,0,0,130170.82,150856.38,1,0,2,1,0,42,45,0
7699,1,1,592,9,1,0.0,13614.01,0,0,4,0,1,57,60,1
5980,0,0,677,0,1,148298.59,182913.95,0,0,2,1,0,22,24,0
7663,1,1,809,10,0,118098.62,100720.02,1,0,1,1,1,47,50,1
5348,0,1,649,1,0,0.0,91167.19,0,1,1,0,1,27,32,1
3193,1,1,554,8,0,0.0,116747.62,0,1,2,0,1,62,66,0
4984,1,1,543,4,1,140916.81,157711.18,0,0,1,1,0,27,30,0
4374,0,0,546,2,0,0.0,197789.83,0,1,1,0,0,42,45,1
6258,1,1,774,9,0,130809.77,152290.28,1,0,1,1,0,32,36,0
5881,1,1,537,0,1,88963.31,189839.93,0,0,2,1,1,27,28,0
4057,0,0,655,3,0,113811.85,76844.23,0,1,2,1,1,27,28,0
8636,1,1,651,3,0,121890.06,54530.51,1,0,1,1,0,27,29,1
1302,1,1,643,3,0,83132.09,21360.88,0,1,1,1,1,32,34,0
2325,1,0,681,2,1,148143.84,52021.39,0,0,1,1,1,27,29,0
4667,1,0,850,5,0,114491.82,99689.48,1,0,1,1,0,37,39,0
4175,1,1,568,4,1,0.0,66586.56,0,0,3,0,1,47,51,0
4928,0,0,641,9,1,0.0,151648.66,0,0,1,0,0,37,40,1
4283,0,0,487,10,1,89550.85,90076.85,0,0,1,1,1,52,53,0
7141,0,1,703,6,0,152685.4,183656.12,0,1,1,1,0,37,39,0
5580,0,1,686,8,0,0.0,142331.85,0,1,2,0,0,18,22,0
7551,1,0,688,7,1,123544.21,157664.02,0,0,1,1,1,37,38,0
9462,0,1,697,4,1,0.0,26543.28,0,0,2,0,1,37,40,0
7714,1,1,793,8,1,119496.25,29880.99,0,0,2,1,0,52,56,0
9772,1,1,480,5,0,121626.9,82438.13,0,1,1,1,1,37,39,0
3197,1,1,610,4,1,129440.3,102638.35,0,0,2,1,0,32,36,0
5570,1,1,709,0,1,0.0,46811.77,0,0,2,0,0,32,36,0
5626,1,0,508,7,1,143262.04,129562.74,0,0,1,1,1,57,60,0
1400,1,0,517,5,0,0.0,103402.88,0,1,2,0,0,27,29,0
7600,1,0,537,7,1,158621.04,120892.96,0,0,1,1,0,42,45,1
5303,0,1,701,9,1,140236.98,146651.99,0,0,1,1,1,37,39,0
3217,0,1,579,6,0,139729.54,135815.38,1,0,1,1,1,27,31,0
7509,1,1,566,4,0,118614.6,172601.62,1,0,2,1,1,52,54,0
7984,1,0,774,9,1,114997.42,75304.09,0,0,1,1,0,32,36,0
5434,1,1,577,2,1,127261.35,56185.05,0,0,1,1,0,32,37,0
6710,0,0,850,0,0,127120.62,118929.64,1,0,1,1,1,62,66,1
532,0,0,702,4,0,135219.57,59747.63,0,1,1,1,1,22,26,0
1443,1,1,683,8,1,0.0,96754.8,0,0,1,0,0,42,43,0
394,0,1,556,8,0,0.0,417.41,0,1,2,0,0,37,38,1
4573,1,0,669,7,0,139872.81,188795.85,1,0,1,1,0,27,30,0
8159,1,0,641,2,1,0.0,3939.87,0,0,2,0,0,32,37,0
4810,1,1,822,3,1,105563.0,182624.93,0,0,1,1,0,32,37,0
2818,1,0,538,8,0,0.0,41192.95,0,1,2,0,1,27,30,0
3495,1,0,681,7,1,69609.85,72127.83,0,0,1,1,1,32,37,0
6555,1,1,520,4,1,93249.4,77335.75,0,0,1,1,0,27,31,0
292,1,0,747,5,0,94521.17,194926.86,0,1,2,1,0,37,41,0
8171,0,1,599,1,0,124737.96,90389.61,1,0,1,1,1,57,61,1
5260,0,1,582,2,1,151457.88,40893.61,0,0,1,1,1,47,52,0
342,0,1,659,4,1,118342.26,161574.19,0,0,1,1,0,27,31,0
3112,1,1,623,1,0,149332.48,100834.22,1,0,2,1,0,37,42,0
3730,1,1,730,2,0,0.0,14174.09,0,1,2,0,0,27,29,0
5213,0,1,742,5,0,155196.17,121207.66,1,0,1,1,1,52,55,1
2648,0,1,461,9,1,119889.84,56767.67,0,0,1,1,0,47,51,1
7523,0,1,610,6,1,0.0,56118.81,0,0,3,0,0,37,41,1
2149,1,1,630,7,0,0.0,6656.64,0,1,2,0,1,22,26,0
1562,1,1,632,4,0,119624.6,195978.86,1,0,2,1,1,37,42,0
9603,0,0,634,3,0,95727.05,97939.4,1,0,1,1,0,57,59,1
1987,0,0,845,2,0,81733.74,199761.29,1,0,2,1,0,37,41,0
9180,0,0,693,10,0,107556.06,154631.35,0,1,2,1,0,32,34,0
6969,1,0,510,7,0,123936.54,23768.01,1,0,1,1,1,47,50,0
4546,0,0,477,3,0,117700.86,74042.0,1,0,1,1,0,32,36,0
7295,0,1,653,2,0,154741.45,25183.01,1,0,2,1,0,27,31,0
2037,0,1,782,6,0,147422.44,42143.61,0,1,1,1,1,32,34,0
1563,1,1,694,6,0,109052.59,19448.93,1,0,2,1,1,27,31,1
1775,1,1,439,7,1,110976.23,138526.96,0,0,2,1,0,27,28,0
7636,1,0,516,2,1,104982.57,157378.5,0,0,1,1,0,27,29,0
3551,1,1,647,4,0,131156.76,29883.63,1,0,1,1,0,47,51,0
9867,0,1,667,4,1,0.0,180329.83,0,0,2,0,0,22,24,0
5907,0,1,788,4,1,112079.58,89368.59,0,0,1,1,0,27,32,0
3379,1,1,529,5,0,94216.05,78695.68,1,0,1,1,1,67,72,0
7180,1,1,613,7,1,115076.06,79323.61,0,0,1,1,1,37,42,0
5385,1,1,727,1,0,0.0,40357.39,0,1,1,0,0,27,28,0
4030,1,1,501,4,0,95331.83,132104.76,1,0,2,1,0,22,27,0
6446,1,0,679,1,1,112543.42,179435.21,0,0,1,1,1,27,30,0
2789,1,1,540,1,0,82531.11,114092.52,1,0,1,1,0,37,39,0
8023,1,0,616,3,1,136789.14,59346.4,0,0,1,1,0,27,31,1
6274,0,1,743,2,0,161807.18,93228.86,0,1,2,1,1,42,43,1
817,1,1,696,8,1,0.0,191166.09,0,0,2,0,0,27,29,0
6269,1,0,670,5,1,47884.92,54340.24,0,0,1,1,1,42,45,0
5136,0,1,518,4,1,0.0,194416.58,0,0,2,0,1,37,40,0
646,1,0,673,8,1,42157.08,20598.59,0,0,1,1,0,32,34,1
9090,1,0,608,4,1,88772.87,168822.01,0,0,1,1,1,32,34,0
4865,1,1,737,9,1,0.0,83470.4,0,0,1,0,0,52,54,1
6140,1,0,652,4,1,0.0,143393.24,0,0,2,0,0,32,37,0
467,1,0,850,9,0,0.0,18924.92,0,1,2,0,1,27,32,0
2964,0,0,655,3,1,0.0,15801.02,0,0,2,0,1,47,51,0
7055,0,1,769,6,0,0.0,104393.78,0,1,2,0,0,37,38,0
9770,0,1,656,10,1,143571.52,127444.14,0,0,1,1,0,42,44,0
377,1,1,745,10,0,117231.63,122381.02,1,0,3,1,1,42,45,1
2989,1,1,689,1,1,93871.95,156878.42,0,0,3,1,0,42,47,1
7280,0,1,486,1,0,101438.0,51364.56,1,0,1,1,0,32,37,0
5061,1,0,577,4,1,108155.49,105407.79,0,0,1,1,0,32,35,0
3452,1,0,607,0,1,0.0,116106.52,0,0,2,0,0,18,21,0
4250,1,1,531,3,1,0.0,34416.79,0,0,2,0,1,42,44,0
5037,0,1,699,3,0,106819.65,163570.25,1,0,1,1,1,57,59,0
3859,0,1,695,9,1,43134.65,77330.35,0,0,1,1,1,42,45,0
706,1,1,750,5,0,168286.81,20451.99,1,0,3,1,0,37,40,1
7938,1,1,670,3,1,0.0,140754.19,0,0,1,0,0,32,36,1
2307,1,0,697,2,1,126558.92,73334.43,0,0,1,1,0,32,34,0
9476,1,1,616,2,1,0.0,137136.46,0,0,2,0,0,42,46,0
5332,1,0,637,2,0,143500.82,166996.46,1,0,1,1,0,42,46,1
5805,1,0,625,5,0,86147.46,163440.8,1,0,2,1,0,32,35,1
213,0,0,620,9,1,0.0,88852.47,0,0,2,0,0,37,41,0
5716,0,1,806,9,1,0.0,140168.36,0,0,2,0,1,27,31,0
2647,1,0,425,5,0,0.0,140941.47,0,1,2,0,0,37,39,0
8305,1,1,675,1,1,0.0,157097.09,0,0,2,0,0,67,69,0
1629,0,0,662,9,0,0.0,157884.83,0,1,2,0,1,27,30,0
7333,1,0,788,6,0,138650.49,64746.07,1,0,2,1,0,37,42,0
2173,1,1,661,2,0,117212.18,83052.03,1,0,1,1,1,32,35,0
5726,0,0,507,1,1,113452.66,142911.99,0,0,1,1,0,32,33,0
1125,1,1,606,7,0,0.0,106837.06,0,1,1,0,0,32,35,1
6787,1,1,833,1,1,0.0,141860.62,0,0,2,0,0,27,30,0
9130,0,0,838,6,0,61671.19,150659.35,0,1,1,1,1,37,40,1
3083,1,0,483,5,1,136836.49,192359.9,0,0,1,1,0,42,44,1
9944,1,1,784,2,0,0.0,6847.73,0,1,1,0,1,22,23,0
5914,1,1,679,2,0,0.0,168294.27,0,1,1,0,1,37,42,0
7976,1,1,641,3,0,121765.37,166516.84,1,0,2,1,1,37,42,0
5313,1,0,712,8,0,0.0,183235.33,0,1,2,0,0,47,48,0
8939,1,1,693,8,0,107604.66,80149.27,0,1,1,1,1,42,47,0
481,0,1,788,6,0,156478.62,181196.76,0,1,1,1,1,32,34,0
4163,1,0,652,5,1,0.0,937.15,0,0,2,0,1,72,74,0
774,0,1,767,3,1,139180.2,123880.19,0,0,1,1,0,32,36,0
1734,1,1,614,7,0,99462.8,51117.06,1,0,2,1,1,27,32,0
6385,1,0,529,7,1,0.0,175697.87,0,0,2,0,1,27,31,0
8282,1,1,567,8,0,28649.64,95140.62,0,1,1,1,1,37,40,0
5575,1,0,503,9,0,0.0,16274.67,0,1,2,0,1,32,36,0
913,1,0,545,4,0,0.0,94739.2,0,1,1,0,0,27,32,0
328,1,0,644,9,1,95441.27,108761.05,0,0,1,1,0,42,46,1
5749,0,0,645,8,1,85325.93,22558.74,0,0,1,1,0,42,45,0
29,1,0,574,3,0,141349.43,100187.43,1,0,1,1,1,42,43,0
3895,1,1,595,2,0,157084.99,134767.13,0,1,1,1,0,32,37,0
9947,0,0,669,9,1,0.0,107221.03,0,0,2,0,1,32,33,0
1524,1,1,598,8,0,0.0,161954.43,0,1,2,0,1,37,41,0
5021,0,0,491,1,0,95039.12,116471.14,1,0,1,1,1,67,68,1
956,0,0,706,4,1,129605.99,69865.49,0,0,1,1,0,42,44,0
3281,0,0,583,3,1,238387.56,147964.99,0,0,1,1,1,52,57,1
8945,1,1,551,1,0,150777.72,135757.27,0,1,2,1,1,47,49,0
1131,0,0,571,1,0,101736.66,195651.66,1,0,1,1,1,32,34,0
7569,1,0,422,4,0,0.0,7166.71,0,1,2,0,1,52,54,0
3631,0,1,656,9,1,143267.14,193099.43,0,0,2,1,0,42,46,0
6315,1,0,844,10,1,76319.64,141175.18,0,0,1,1,1,37,41,1
631,1,0,589,1,1,0.0,61108.56,0,0,1,0,0,57,61,1
7156,1,1,515,7,0,120961.5,39288.11,1,0,3,1,1,42,45,1
5958,1,1,612,6,0,96166.88,191393.26,1,0,1,1,1,72,76,0
4065,1,1,626,10,0,132287.92,51467.92,1,0,3,1,1,37,39,1
3898,1,0,508,5,0,82161.7,187776.49,1,0,2,1,0,37,41,0
2117,1,1,701,7,1,0.0,23425.78,0,0,2,0,0,42,44,0
8749,1,0,655,6,0,146498.76,64853.51,1,0,1,1,0,42,44,1
4746,1,1,768,1,0,133384.66,102397.22,1,0,1,1,0,47,49,1
3309,0,0,813,10,1,64667.95,140454.14,0,0,2,1,1,57,62,0
3212,0,0,686,1,0,115095.88,78622.46,1,0,2,1,0,22,27,0
9385,0,0,771,4,1,0.0,85876.67,0,0,1,0,0,52,57,1
2153,0,0,745,9,1,110123.59,51548.14,0,0,1,1,1,52,55,1
2690,0,1,414,8,1,0.0,77661.12,0,0,1,0,1,37,38,1
4693,0,1,602,9,0,113672.18,102135.92,0,1,2,1,0,27,30,0
1616,1,0,685,6,0,97956.5,164966.27,1,0,1,1,1,18,21,0
336,1,1,485,7,1,182123.79,116828.51,0,0,1,1,0,27,29,1
8435,0,1,512,7,0,122403.24,37439.9,1,0,1,1,1,37,41,1
2482,1,0,475,1,1,0.0,89248.99,0,0,2,0,0,52,57,0
3676,1,1,727,1,1,59271.82,46019.43,0,0,1,1,1,27,32,0
6335,1,0,608,6,0,0.0,143463.28,0,1,2,0,1,32,35,0
7326,1,0,761,2,0,0.0,61251.25,0,1,2,0,0,32,34,0
4233,0,1,745,5,1,0.0,145789.71,0,0,2,0,0,42,47,0
9684,0,1,606,6,1,0.0,36540.63,0,0,2,0,1,27,32,0
7963,0,0,634,3,0,116251.24,42429.88,1,0,1,1,1,52,56,1
3732,0,0,554,7,0,105701.91,179797.79,1,0,1,1,1,47,51,1
9176,1,0,519,7,1,125328.56,188225.67,0,0,1,1,0,37,38,0
50,1,0,776,2,0,103769.22,194099.12,1,0,2,1,0,32,37,0
8415,1,0,600,6,0,74430.1,96051.1,1,0,2,1,1,27,29,0
4750,1,1,570,4,0,122028.65,173792.77,1,0,2,1,1,27,29,0
164,1,0,721,2,0,0.0,106977.8,0,1,2,0,1,32,36,0
7506,1,1,659,4,0,0.0,99341.87,0,1,2,0,0,22,27,0
3601,0,0,506,6,1,0.0,194421.12,0,0,2,0,1,52,57,1
789,1,0,562,0,0,0.0,119899.52,0,1,2,0,0,32,35,0
3620,1,1,730,0,1,0.0,1474.79,0,0,2,0,0,32,33,0
7942,1,1,592,2,0,156570.86,37140.2,1,0,1,1,1,32,33,0
9748,0,0,610,5,0,86038.21,192743.06,1,0,3,1,0,67,69,1
2528,1,1,801,6,1,0.0,95804.33,0,0,2,0,1,37,42,0
6814,1,1,481,3,0,163714.52,96123.72,1,0,1,1,0,42,44,0
3277,1,0,794,1,0,75900.84,192154.66,1,0,1,1,1,52,54,0
7749,1,0,842,9,0,119948.09,48217.97,1,0,1,1,0,32,35,1
4756,1,0,720,2,1,120328.88,138470.21,0,0,2,1,1,32,37,0
899,1,0,523,2,1,102967.41,128702.1,0,0,1,1,0,37,40,1
2207,1,1,609,1,1,0.0,181177.9,0,0,1,0,1,32,34,0
4424,1,0,785,3,1,0.0,96832.82,0,0,2,0,1,37,40,0
3111,1,0,546,8,0,114888.74,66732.63,1,0,2,1,1,72,74,1
3278,1,0,790,2,1,126619.27,198224.38,0,0,1,1,0,37,41,0
8743,1,0,693,4,0,0.0,26589.56,0,1,2,0,1,42,45,0
6924,0,1,806,5,1,113958.55,32125.98,0,0,1,1,1,32,34,0
3565,0,1,847,5,1,97565.74,144184.06,0,0,1,1,0,47,51,1
8563,0,1,697,7,1,148368.02,118862.08,0,0,1,1,0,62,63,1
6198,1,0,581,2,0,152508.99,187597.98,1,0,1,1,0,52,54,1
8096,1,0,850,6,0,143644.16,22102.25,1,0,1,1,0,32,36,1
8532,1,1,723,1,0,0.0,164647.72,0,1,3,0,0,27,30,1
7012,0,0,697,1,1,0.0,87803.32,0,0,2,0,0,22,25,0
9390,1,0,538,2,1,0.0,80130.54,0,0,1,0,1,27,32,0
8562,1,1,788,10,0,109632.85,16149.13,0,1,1,1,1,32,36,0
1525,0,1,796,6,1,0.0,194733.28,0,0,2,0,1,47,51,0
9262,1,0,629,6,1,0.0,133672.61,0,0,2,0,1,57,61,0
4751,1,0,850,5,1,0.0,80992.8,0,0,1,0,1,32,35,0
4737,1,0,638,0,1,0.0,160129.99,0,0,2,0,0,27,32,0
5947,1,1,590,9,1,0.0,138889.15,0,0,2,0,0,27,32,0
4923,1,1,702,5,1,56738.47,100442.22,0,0,2,1,1,22,26,1
79,0,1,757,5,0,77253.22,194239.63,0,1,1,1,1,32,33,0
5924,1,0,751,9,1,0.0,137508.42,0,0,1,0,0,47,48,1
6005,1,0,521,10,0,0.0,101311.95,0,1,1,0,1,18,22,0
8204,1,1,778,5,0,116474.28,32757.55,0,1,2,1,1,32,33,0
5177,1,0,756,6,1,0.0,164394.65,0,0,1,0,1,27,28,0
3314,1,1,684,6,1,0.0,94888.6,0,0,2,0,1,52,54,0
2466,0,0,763,10,0,95153.77,81310.1,0,1,1,1,1,27,32,0
4349,0,0,635,2,0,79064.85,113291.75,1,0,2,1,1,42,44,0
6634,1,0,729,7,0,0.0,58268.2,0,1,2,0,0,37,42,1
7848,1,0,643,0,0,133313.34,3965.69,0,1,1,1,1,18,20,0
1632,1,1,350,1,0,152677.48,191973.49,0,1,1,1,1,52,54,1
4464,1,0,850,1,0,96947.58,62282.99,1,0,3,1,0,67,70,1
9229,1,1,699,2,1,109724.38,180022.39,0,0,1,1,1,37,39,0
4808,0,1,611,2,1,0.0,25395.83,0,0,2,0,0,27,28,0
9149,0,1,698,8,1,0.0,145004.39,0,0,2,0,0,32,37,0
7578,1,1,615,3,0,86920.86,150048.37,1,0,1,1,1,42,43,0
3555,0,1,658,1,0,0.0,84927.42,0,1,2,0,1,32,36,0
5991,1,0,573,9,1,125321.84,130234.63,0,0,2,1,1,27,32,0
4846,1,0,655,2,1,147149.59,87816.86,0,0,1,1,1,32,36,0
3926,1,1,566,5,0,0.0,66462.79,0,1,2,0,0,42,44,0
3399,0,1,759,9,1,0.0,190294.12,0,0,2,0,1,37,41,0
4805,1,0,450,2,0,0.0,175480.93,0,1,2,0,0,32,34,0
7285,0,1,667,4,0,97585.32,57213.46,0,1,2,1,0,32,35,0
5497,0,0,620,1,1,0.0,65565.92,0,0,2,0,1,37,42,0
2445,0,0,663,4,0,102714.65,21170.81,1,0,2,1,0,27,29,0
602,1,0,762,7,0,123709.46,169654.57,0,1,2,1,1,22,26,0
887,1,1,739,0,0,128366.44,12796.43,0,1,1,1,0,37,38,0
9251,0,1,713,0,0,109121.71,167873.49,0,1,1,1,1,37,42,0
4825,0,1,727,5,1,136364.46,142754.71,0,0,1,1,0,32,35,0
5190,0,1,826,5,0,146466.46,180934.67,0,1,2,1,0,37,41,0
9840,1,1,484,5,1,0.0,74267.35,0,0,1,0,1,37,41,0
759,1,0,633,9,1,156091.97,72008.61,0,0,1,1,0,32,37,0
1455,1,0,521,7,0,70731.07,20243.97,0,1,1,1,1,32,34,1
6709,1,1,754,7,1,0.0,65219.85,0,0,2,0,1,32,34,0
4941,0,0,763,0,1,152582.2,31892.82,0,0,2,1,0,37,38,0
2886,1,1,660,5,0,0.0,115509.59,0,1,2,0,0,37,42,0
6251,1,1,608,10,1,163548.07,38866.85,0,0,1,1,0,37,42,0
2889,1,1,795,2,0,139265.63,198745.94,1,0,2,1,1,32,37,0
4204,1,0,791,7,1,0.0,122782.5,0,0,1,0,1,47,52,0
6615,1,1,689,1,1,165312.27,155495.63,0,0,1,1,0,32,34,0
1739,1,1,796,8,0,107525.07,18510.41,0,1,1,1,0,37,41,0
981,0,1,594,0,1,197041.8,151912.49,0,0,1,1,0,22,27,0
2640,1,0,712,3,0,109308.79,120158.72,1,0,2,1,0,37,40,1
3048,1,1,784,7,0,0.0,182609.97,0,1,2,0,1,47,48,0
163,0,0,800,7,1,108007.36,47125.11,0,0,1,1,0,47,49,0
5787,0,1,588,5,1,0.0,100727.68,0,0,2,0,0,37,40,0
5838,1,0,850,6,1,81684.97,824.0,0,0,1,1,0,32,35,0
5670,0,1,648,7,0,135310.41,171668.2,1,0,2,1,1,32,33,0
442,1,0,790,9,1,0.0,84126.75,0,0,2,0,0,27,31,0
2734,1,1,571,5,1,131354.25,125256.53,0,0,1,1,0,27,32,0
8669,0,0,532,5,0,0.0,6761.84,0,1,2,0,1,32,37,0
6111,0,1,593,9,1,0.0,20492.16,0,0,2,0,1,27,31,0
1155,1,1,538,2,0,122773.5,58467.08,0,1,2,1,1,37,39,0
2824,0,0,668,5,0,120170.07,50454.8,1,0,1,1,1,57,59,0
4087,1,1,759,4,0,98899.91,47832.82,1,0,1,1,1,27,31,0
9365,1,0,607,9,1,119960.29,103068.22,0,0,2,1,0,47,49,0
1746,1,1,529,2,1,116295.29,75285.47,0,0,1,1,0,27,30,0
7992,1,0,427,9,0,0.0,28368.37,0,1,2,0,0,37,39,0
6569,1,1,724,8,0,172192.49,136902.01,1,0,1,1,1,52,54,0
2615,1,0,546,3,0,106458.31,128881.87,1,0,4,1,0,57,58,1
